anime_id,watching,completed,on_hold,dropped,plan_to_watch,total,load_date
42082,112,241,25,83,163,624,2022-03-12 19:46:51.125399
42083,4,4,1,4,12,25,2022-03-12 19:46:51.288396
42104,5,332,3,7,46,393,2022-03-12 19:46:52.07353
42128,54,1304,44,58,456,1916,2022-03-12 19:46:53.388526
42138,0,0,0,0,0,0,2022-03-12 19:46:54.555404
44668,0,0,0,0,0,0,2022-03-12 19:59:06.060924
44669,0,0,0,0,0,0,2022-03-12 19:59:07.486603
44670,0,0,0,0,0,0,2022-03-12 19:59:08.234832
44671,0,0,0,0,0,0,2022-03-12 19:59:09.034775
42148,125,178,30,99,455,887,2022-03-12 19:46:55.882714
42163,425,0,109,59,1358,1951,2022-03-12 19:46:56.939719
42178,254,274,72,177,1767,2544,2022-03-12 19:46:58.137185
42194,339,1412,137,148,3369,5405,2022-03-12 19:46:59.530193
42208,2,94,1,19,26,142,2022-03-12 19:47:00.699173
42229,0,0,0,0,0,0,2022-03-12 19:47:01.783373
42246,3,182,2,19,64,270,2022-03-12 19:47:03.017376
42258,5,70,1,9,56,141,2022-03-12 19:47:04.128068
44675,0,0,0,0,0,0,2022-03-12 19:59:12.486686
44676,0,0,0,0,0,0,2022-03-12 19:59:13.365772
44678,0,0,0,0,0,0,2022-03-12 19:59:14.322579
42271,2,73,2,10,36,123,2022-03-12 19:47:05.530171
42276,2,77,2,8,34,123,2022-03-12 19:47:06.520311
42285,240,224,49,116,1047,1676,2022-03-12 19:47:07.762845
42297,15,13,8,10,132,178,2022-03-12 19:47:09.02485
42319,71,109,22,61,528,791,2022-03-12 19:47:10.30386
42331,13,17,9,45,229,313,2022-03-12 19:47:11.38786
42345,15,100,10,44,156,325,2022-03-12 19:47:12.631965
42359,178,481,49,48,2173,2929,2022-03-12 19:47:13.726968
42378,7,214,4,8,29,262,2022-03-12 19:47:14.969001
42393,0,0,0,0,0,0,2022-03-12 19:47:16.189584
42415,0,0,0,0,0,0,2022-03-12 19:47:17.306692
42436,7,195,5,5,21,233,2022-03-12 19:47:18.520962
42446,5,27,4,29,46,111,2022-03-12 19:47:21.183095
42447,2,27,4,33,40,106,2022-03-12 19:47:21.377105
42453,0,0,0,0,0,0,2022-03-12 19:47:22.132245
42463,41,0,8,43,80,172,2022-03-12 19:47:23.70632
42476,41,346,38,56,608,1089,2022-03-12 19:47:24.647345
42486,43,369,17,55,212,696,2022-03-12 19:47:25.714155
44691,0,0,0,0,0,0,2022-03-12 19:59:19.340836
44693,0,0,0,0,0,0,2022-03-12 19:59:20.305022
42500,12,145,5,44,79,285,2022-03-12 19:47:26.90913
42516,1837,2943,467,1678,4295,11220,2022-03-12 19:47:28.128225
42533,0,0,0,0,0,0,2022-03-12 19:47:29.350225
42550,18,10,4,39,142,213,2022-03-12 19:47:30.612332
42576,1,115,2,5,26,149,2022-03-12 19:47:31.842695
42601,4,81,1,11,21,118,2022-03-12 19:47:32.94472
42625,16512,62606,3034,4365,57990,144507,2022-03-12 19:47:34.17782
42639,2,65,3,5,14,89,2022-03-12 19:47:35.414451
44697,0,0,0,0,0,0,2022-03-12 19:59:21.517859
44701,0,0,0,0,0,0,2022-03-12 19:59:23.696766
47472,0,0,0,0,0,0,2022-03-12 20:24:21.285538
42653,476,674,159,261,1001,2571,2022-03-12 19:47:36.61307
42666,2,72,2,8,16,100,2022-03-12 19:47:37.828166
42685,337,2612,134,193,2449,5725,2022-03-12 19:47:39.053168
42699,14,61,5,27,104,211,2022-03-12 19:47:40.192824
42725,2,103,3,6,21,135,2022-03-12 19:47:41.452337
42740,17,61,9,33,61,181,2022-03-12 19:47:42.541422
42760,4,27,5,36,43,115,2022-03-12 19:47:43.745421
42776,0,0,0,0,0,0,2022-03-12 19:47:44.955964
44820,0,0,0,0,0,0,2022-03-12 20:00:49.148398
44821,0,0,0,0,0,0,2022-03-12 20:00:49.997531
44828,0,0,0,0,0,0,2022-03-12 20:00:53.727452
42792,3,66,4,5,17,95,2022-03-12 19:47:46.146154
42802,4,86,0,6,21,117,2022-03-12 19:47:47.413155
42812,0,0,0,0,0,0,2022-03-12 19:47:48.648769
42831,222,894,128,142,1564,2950,2022-03-12 19:47:49.731794
42842,3,84,4,9,21,121,2022-03-12 19:47:50.948293
42854,7,116,6,7,20,156,2022-03-12 19:47:52.163383
42872,4,61,2,6,14,87,2022-03-12 19:47:53.514384
42883,474,2969,135,674,1542,5794,2022-03-12 19:47:54.580211
44829,0,0,0,0,0,0,2022-03-12 20:00:54.57454
44831,0,0,0,0,0,0,2022-03-12 20:00:57.582271
44832,0,0,0,0,0,0,2022-03-12 20:00:58.423435
44833,0,0,0,0,0,0,2022-03-12 20:01:01.040523
42889,92,1673,45,36,826,2672,2022-03-12 19:47:55.739184
42898,238,896,32,77,236,1479,2022-03-12 19:47:56.965482
42913,76,847,39,49,874,1885,2022-03-12 19:47:58.176121
42928,0,0,0,0,0,0,2022-03-12 19:47:59.386121
42940,3341,50610,526,315,13415,68207,2022-03-12 19:48:00.628963
42950,186,333,44,64,698,1325,2022-03-12 19:48:02.014923
42959,887,5582,243,316,4623,11651,2022-03-12 19:48:05.199552
42962,1,0,1,1,80837,80840,2022-03-12 19:48:05.394157
44834,0,0,0,0,0,0,2022-03-12 20:01:02.782736
44835,0,0,0,0,0,0,2022-03-12 20:01:03.713661
44836,0,0,0,0,0,0,2022-03-12 20:01:04.580777
44841,0,0,0,0,0,0,2022-03-12 20:01:09.225591
42976,361,7828,105,180,3140,11614,2022-03-12 19:48:06.679267
42990,383,7836,147,129,5076,13571,2022-03-12 19:48:07.878479
43005,3,59,3,7,13,85,2022-03-12 19:48:09.1165
43196,2,6,4,16,19,47,2022-03-12 19:48:10.178744
43212,1,33,2,9,13,58,2022-03-12 19:48:11.418858
43219,1,41,2,8,19,71,2022-03-12 19:48:12.663454
43227,0,23,2,6,7,38,2022-03-12 19:48:14.352017
43232,0,8,2,6,9,25,2022-03-12 19:48:15.015059
43283,0,7,1,6,11,25,2022-03-12 19:48:22.281929
43293,5,113,2,6,21,147,2022-03-12 19:48:23.497929
43307,0,0,0,0,0,0,2022-03-12 19:48:24.706962
43314,1,15,0,4,12,32,2022-03-12 19:48:25.770578
43323,6,85,3,7,18,119,2022-03-12 19:48:26.985332
43341,0,18,1,7,8,34,2022-03-12 19:48:28.386472
43348,0,2,0,7,13,22,2022-03-12 19:48:29.462469
43353,484,3838,148,213,1749,6432,2022-03-12 19:48:30.629267
43362,0,11,0,9,10,30,2022-03-12 19:48:31.837304
44843,0,0,0,0,0,0,2022-03-12 20:01:13.201918
44845,0,0,0,0,0,0,2022-03-12 20:01:15.0529
47475,0,0,0,0,0,0,2022-03-12 20:24:22.475921
43370,0,5,1,9,10,25,2022-03-12 19:48:33.0188
43378,0,6,1,6,11,24,2022-03-12 19:48:34.272902
43386,0,13,2,7,12,34,2022-03-12 19:48:35.482559
43394,0,8,2,5,10,25,2022-03-12 19:48:36.594195
43402,0,8,2,6,10,26,2022-03-12 19:48:37.913219
43406,0,9,2,4,9,24,2022-03-12 19:48:39.453336
43412,0,8,1,5,11,25,2022-03-12 19:48:40.251056
43429,5,34,6,9,52,106,2022-03-12 19:48:41.855058
44918,0,0,0,0,0,0,2022-03-12 20:01:59.733801
43431,4,8,6,14,24,56,2022-03-12 19:48:42.775486
43444,9,250,3,10,84,356,2022-03-12 19:48:43.832486
43456,0,10,3,9,11,33,2022-03-12 19:48:45.036534
43464,1,4,2,6,11,24,2022-03-12 19:48:46.333825
43479,0,0,0,0,0,0,2022-03-12 19:48:47.417346
43485,2,56,2,6,14,80,2022-03-12 19:48:48.821337
43494,0,7,2,5,10,24,2022-03-12 19:48:50.010691
43502,0,9,1,7,10,27,2022-03-12 19:48:51.071795
43511,0,8,1,6,9,24,2022-03-12 19:48:53.766983
43512,0,9,1,7,10,27,2022-03-12 19:48:53.972983
43516,0,7,1,7,10,25,2022-03-12 19:48:54.607176
43525,0,9,0,5,10,24,2022-03-12 19:48:55.856798
43537,1,13,0,5,13,32,2022-03-12 19:48:57.169086
43544,1,10,0,5,10,26,2022-03-12 19:48:58.327717
43555,1475,27774,393,375,12551,42568,2022-03-12 19:48:59.40972
43569,0,6,1,6,10,23,2022-03-12 19:49:00.809773
43579,1,11,0,8,9,29,2022-03-12 19:49:01.935769
44925,0,0,0,0,0,0,2022-03-12 20:02:02.159948
43587,0,12,1,5,7,25,2022-03-12 19:49:03.061507
43597,0,23,0,6,10,39,2022-03-12 19:49:04.304205
43607,0,13,1,7,10,31,2022-03-12 19:49:05.70748
43610,0,7,1,8,10,26,2022-03-12 19:49:06.63067
43619,0,10,1,7,8,26,2022-03-12 19:49:07.915669
43627,2,80,1,7,18,108,2022-03-12 19:49:09.107233
43638,0,25,0,5,7,37,2022-03-12 19:49:11.405877
43639,0,25,1,4,7,37,2022-03-12 19:49:11.604877
43648,1,11,1,7,8,28,2022-03-12 19:49:12.699997
43656,0,13,3,12,10,38,2022-03-12 19:49:13.937998
43663,0,11,1,7,6,25,2022-03-12 19:49:15.111996
43671,0,11,2,4,12,29,2022-03-12 19:49:16.339204
43678,0,5,0,7,11,23,2022-03-12 19:49:17.463204
43689,1,72,1,9,15,98,2022-03-12 19:49:18.721496
43702,4,18,3,18,34,77,2022-03-12 19:49:20.121106
43727,58,209,14,34,374,689,2022-03-12 19:49:21.056681
43751,37,2174,20,60,522,2813,2022-03-12 19:49:24.740941
43755,193,103,135,29,8560,9020,2022-03-12 19:49:24.950915
43756,12436,32644,3029,3744,31736,83589,2022-03-12 19:49:25.121916
43767,4315,7719,1037,3255,22315,38641,2022-03-12 19:49:26.054941
43772,37,52,12,36,159,296,2022-03-12 19:49:27.057571
43795,0,11,1,7,10,29,2022-03-12 19:49:28.374294
43802,0,10,1,8,10,29,2022-03-12 19:49:29.438294
43810,0,6,1,7,13,27,2022-03-12 19:49:30.703903
43879,8,396,0,5,46,455,2022-03-12 19:49:40.366199
43887,0,0,0,0,0,0,2022-03-12 19:49:41.475201
43893,0,0,0,0,0,0,2022-03-12 19:49:44.403172
43894,0,0,0,0,0,0,2022-03-12 19:49:45.266788
43895,0,0,0,0,0,0,2022-03-12 19:49:46.017784
43897,0,0,0,0,0,0,2022-03-12 19:49:46.923909
43901,0,0,0,0,0,0,2022-03-12 19:49:48.139936
43906,0,0,0,0,0,0,2022-03-12 19:49:50.256319
43907,0,0,0,0,0,0,2022-03-12 19:49:51.203319
43908,0,0,0,0,0,0,2022-03-12 19:49:52.523485
43909,0,0,0,0,0,0,2022-03-12 19:49:53.301447
43910,0,0,0,0,0,0,2022-03-12 19:49:54.350546
43912,0,0,0,0,0,0,2022-03-12 19:49:55.301555
43916,0,0,0,0,0,0,2022-03-12 19:49:56.747322
43918,0,0,0,0,0,0,2022-03-12 19:49:58.493392
43919,8,289,1,5,21,324,2022-03-12 19:49:59.905392
43933,0,0,0,0,0,0,2022-03-12 19:50:03.80903
43935,0,0,0,0,0,0,2022-03-12 19:50:04.996714
43938,0,0,0,0,0,0,2022-03-12 19:50:06.204379
43942,0,0,0,0,0,0,2022-03-12 19:50:07.413018
43945,0,0,0,0,0,0,2022-03-12 19:50:08.921018
43949,0,0,0,0,0,0,2022-03-12 19:50:11.018852
43958,0,0,0,0,0,0,2022-03-12 19:50:14.68412
43961,0,0,0,0,0,0,2022-03-12 19:50:15.82724
43964,0,0,0,0,0,0,2022-03-12 19:50:16.956598
43974,0,0,0,0,0,0,2022-03-12 19:50:19.344217
44928,0,0,0,0,0,0,2022-03-12 20:02:03.370619
47481,0,0,0,0,0,0,2022-03-12 20:24:24.71745
47485,0,0,0,0,0,0,2022-03-12 20:24:26.552648
43982,1,47,0,20,34,102,2022-03-12 19:50:22.476366
43983,2,39,1,19,22,83,2022-03-12 19:50:23.728369
43987,1,30,0,19,22,72,2022-03-12 19:50:28.189178
43994,1,24,0,20,21,66,2022-03-12 19:50:31.793532
43996,1,26,0,19,22,68,2022-03-12 19:50:44.244272
43997,1,22,0,20,21,64,2022-03-12 19:50:50.026144
43998,1,24,1,20,20,66,2022-03-12 19:50:50.956427
43999,1,23,1,19,22,66,2022-03-12 19:50:52.083404
44000,1,27,0,19,23,70,2022-03-12 19:50:54.907603
44001,2,26,0,19,22,69,2022-03-12 19:50:56.07829
44003,2,26,0,21,29,78,2022-03-12 19:50:58.314011
44004,1,19,0,18,29,67,2022-03-12 19:50:59.702408
44010,1,22,2,21,22,68,2022-03-12 19:51:07.027489
44011,1,17,1,20,24,63,2022-03-12 19:51:07.958552
44012,1,20,1,21,24,67,2022-03-12 19:51:09.188458
44013,1,17,1,24,25,68,2022-03-12 19:51:10.569871
44014,3,9,0,12,19,43,2022-03-12 19:51:11.583875
44015,0,0,0,0,0,0,2022-03-12 19:51:12.395872
44017,0,0,0,0,0,0,2022-03-12 19:51:14.104079
44018,0,0,0,0,0,0,2022-03-12 19:51:14.919314
44019,0,0,0,0,0,0,2022-03-12 19:51:15.767061
44021,0,0,0,0,0,0,2022-03-12 19:51:18.587315
44024,0,0,0,0,0,0,2022-03-12 19:51:19.423312
44025,12,36,5,8,1440,1501,2022-03-12 19:51:19.591316
44034,0,0,0,0,0,0,2022-03-12 19:51:22.356403
44040,186,1232,69,453,456,2396,2022-03-12 19:51:25.098142
44041,161,304,50,154,498,1167,2022-03-12 19:51:27.362761
44042,19674,1,2065,1822,19559,43121,2022-03-12 19:51:27.558787
44046,2,51,0,3,9,65,2022-03-12 19:51:31.627712
45004,0,0,0,0,0,0,2022-03-12 20:02:44.910524
45006,0,0,0,0,0,0,2022-03-12 20:02:45.922482
44047,261,393,36,93,250,1033,2022-03-12 19:51:33.163783
44048,17,31,6,34,122,210,2022-03-12 19:51:34.587795
44050,67,1242,35,50,578,1972,2022-03-12 19:51:36.849154
44053,55,0,13,30,100,198,2022-03-12 19:51:37.039158
44055,47201,13,1104,1781,41997,92096,2022-03-12 19:51:37.207154
44056,1,0,0,0,3453,3454,2022-03-12 19:51:39.961807
44059,529,21887,113,53,7680,30262,2022-03-12 19:51:43.048212
44060,0,0,0,0,296,296,2022-03-12 19:51:44.314222
44061,71,2139,30,46,525,2811,2022-03-12 19:51:47.122929
45009,0,0,0,0,0,0,2022-03-12 20:02:47.10773
45018,0,0,0,0,0,0,2022-03-12 20:02:49.726038
45019,0,0,0,0,0,0,2022-03-12 20:02:50.52284
44067,163,432,45,55,1302,1997,2022-03-12 19:51:57.186602
44068,390,1024,70,77,1038,2599,2022-03-12 19:51:59.529244
44069,10456,19519,1135,663,27336,59109,2022-03-12 19:52:05.065031
44071,264,588,28,64,490,1434,2022-03-12 19:52:10.72039
44072,134,111,37,51,805,1138,2022-03-12 19:52:12.914021
44074,22660,61328,4504,2204,95526,186222,2022-03-12 19:52:15.390335
44076,0,0,0,0,306,306,2022-03-12 19:52:18.250437
44078,85,79,22,35,239,460,2022-03-12 19:52:21.289895
45023,0,0,0,0,0,0,2022-03-12 20:02:51.818506
47486,0,0,0,0,0,0,2022-03-12 20:24:27.428903
47488,0,0,0,0,0,0,2022-03-12 20:24:28.428826
44084,7,197,2,4,34,244,2022-03-12 19:52:26.331474
44086,25,1232,11,23,176,1467,2022-03-12 19:52:28.845539
44087,1675,29359,536,219,19500,51289,2022-03-12 19:52:29.769549
44089,2,45,0,2,4,53,2022-03-12 19:52:30.823657
44096,35,29,11,29,219,323,2022-03-12 19:52:35.661711
44097,150,406,50,65,868,1539,2022-03-12 19:52:37.535878
44099,3,67,1,5,18,94,2022-03-12 19:52:38.621878
44101,0,0,0,0,0,0,2022-03-12 19:52:39.911004
44105,0,0,0,0,0,0,2022-03-12 19:52:42.659817
44109,0,0,0,0,0,0,2022-03-12 19:52:44.759157
44110,0,0,0,0,0,0,2022-03-12 19:52:45.667188
44113,0,0,0,0,0,0,2022-03-12 19:52:49.217252
44126,2,16,1,1,26,46,2022-03-12 19:53:07.1332
44127,0,0,0,0,0,0,2022-03-12 19:53:08.543199
44128,0,0,0,0,0,0,2022-03-12 19:53:09.381596
44129,95,1297,33,74,731,2230,2022-03-12 19:53:12.21986
44131,0,0,0,0,0,0,2022-03-12 19:53:13.597979
44133,0,6,0,3,7,16,2022-03-12 19:53:15.09367
44135,0,0,0,0,0,0,2022-03-12 19:53:15.957785
44136,0,0,0,0,0,0,2022-03-12 19:53:16.750786
44139,0,0,0,0,0,0,2022-03-12 19:53:17.837784
44145,0,11,0,11,12,34,2022-03-12 19:53:19.201935
44148,0,12,1,15,14,42,2022-03-12 19:53:20.416114
44152,0,11,1,14,11,37,2022-03-12 19:53:21.627172
45101,0,0,0,0,0,0,2022-03-12 20:03:26.686972
45107,0,0,0,0,0,0,2022-03-12 20:03:29.136098
45115,0,0,0,0,0,0,2022-03-12 20:03:31.552215
44156,0,11,0,16,10,37,2022-03-12 19:53:23.953732
44161,0,7,0,11,10,28,2022-03-12 19:53:26.31904
44164,0,8,0,9,11,28,2022-03-12 19:53:27.53619
44167,3,7,0,10,58,78,2022-03-12 19:53:29.096817
44168,0,0,0,0,0,0,2022-03-12 19:53:29.894814
44173,0,0,0,0,0,0,2022-03-12 19:53:31.771588
44174,0,0,0,0,0,0,2022-03-12 19:53:32.637585
44175,0,0,0,0,0,0,2022-03-12 19:53:34.634184
44176,0,0,0,0,0,0,2022-03-12 19:53:37.15617
44177,0,0,0,0,0,0,2022-03-12 19:53:38.791167
44179,0,0,0,0,0,0,2022-03-12 19:53:41.437905
44180,0,0,0,0,0,0,2022-03-12 19:53:42.276908
44181,0,0,0,0,0,0,2022-03-12 19:53:43.044905
44183,0,0,0,0,0,0,2022-03-12 19:53:44.630435
44185,0,0,0,0,0,0,2022-03-12 19:53:46.433332
44186,0,0,0,0,0,0,2022-03-12 19:53:47.170331
44189,182,3705,59,87,534,4567,2022-03-12 19:53:50.271579
45255,0,0,0,0,0,0,2022-03-12 20:04:24.574128
45257,0,0,0,0,0,0,2022-03-12 20:04:25.603819
44191,2495,1510,525,548,3405,8483,2022-03-12 19:53:53.372816
44196,1005,2455,185,189,1876,5710,2022-03-12 19:53:56.064983
44200,3326,46664,1473,268,94954,146685,2022-03-12 19:53:58.929365
44204,0,0,0,0,51473,51473,2022-03-12 19:54:00.601217
44209,19,40,6,31,151,247,2022-03-12 19:54:04.767769
44212,0,0,0,0,1281,1281,2022-03-12 19:54:06.711627
44218,429,1232,57,124,655,2497,2022-03-12 19:54:07.865743
44221,634,2461,143,135,2297,5670,2022-03-12 19:54:11.265612
44223,5,257,2,5,19,288,2022-03-12 19:54:12.650611
45403,0,0,0,0,0,0,2022-03-12 20:05:44.20248
45407,0,0,0,0,0,0,2022-03-12 20:05:46.896403
44225,3,54,4,13,37,111,2022-03-12 19:54:14.486787
44228,32,63,15,43,256,409,2022-03-12 19:54:15.844099
44232,0,0,0,0,0,0,2022-03-12 19:54:16.680141
44233,0,0,0,0,305,305,2022-03-12 19:54:17.898986
44235,1261,6960,248,386,2018,10873,2022-03-12 19:54:20.193075
44236,124,1144,31,68,855,2222,2022-03-12 19:54:21.757926
44245,1,46,2,15,18,82,2022-03-12 19:54:23.773957
44250,0,0,0,0,0,0,2022-03-12 19:54:30.318946
44251,0,0,0,0,0,0,2022-03-12 19:54:31.153974
44252,0,0,0,0,0,0,2022-03-12 19:54:31.995288
44253,0,0,0,0,0,0,2022-03-12 19:54:32.804289
44257,0,0,0,0,0,0,2022-03-12 19:54:37.207239
44265,0,0,0,0,0,0,2022-03-12 19:54:40.439766
44268,0,0,0,0,0,0,2022-03-12 19:54:41.636275
44271,0,0,0,0,0,0,2022-03-12 19:54:42.737272
44283,0,0,0,0,0,0,2022-03-12 19:54:45.356324
44291,0,0,0,0,0,0,2022-03-12 19:54:47.696817
44300,0,0,0,0,0,0,2022-03-12 19:54:49.984813
44308,0,0,0,0,0,0,2022-03-12 19:54:53.559537
44376,296,0,64,37,586,983,2022-03-12 19:55:38.11955
44385,0,0,0,0,0,0,2022-03-12 19:55:40.002548
44389,241,0,15,34,371,661,2022-03-12 19:55:41.288179
44399,3,12,2,11,22,50,2022-03-12 19:55:50.137571
44402,0,0,0,0,0,0,2022-03-12 19:55:51.832797
44406,3332,3047,363,279,11536,18557,2022-03-12 19:55:53.188794
44407,14,1344,2,11,94,1465,2022-03-12 19:55:56.380748
44408,0,0,0,0,365,365,2022-03-12 19:55:57.802761
44409,0,0,0,0,0,0,2022-03-12 19:55:58.582762
44410,171,242,19,71,318,821,2022-03-12 19:56:00.30861
44411,72,97,24,34,555,782,2022-03-12 19:56:01.821747
45416,0,0,0,0,0,0,2022-03-12 20:05:49.82535
44412,513,2037,47,82,903,3582,2022-03-12 19:56:03.281751
44413,0,0,0,0,0,0,2022-03-12 19:56:04.055382
44415,0,0,0,0,0,0,2022-03-12 19:56:05.289991
44416,0,0,0,0,0,0,2022-03-12 19:56:06.164646
44419,0,0,0,0,0,0,2022-03-12 19:56:09.517643
44420,0,0,0,0,0,0,2022-03-12 19:56:10.339422
44426,0,0,0,0,0,0,2022-03-12 19:56:12.636424
44432,0,0,0,0,0,0,2022-03-12 19:56:13.752643
44435,0,0,0,0,0,0,2022-03-12 19:56:14.960643
44441,0,0,0,0,0,0,2022-03-12 19:56:17.391383
44446,0,0,0,0,0,0,2022-03-12 19:56:18.495086
44450,0,0,0,0,0,0,2022-03-12 19:56:20.467853
44451,0,0,0,0,0,0,2022-03-12 19:56:21.30383
44452,0,0,0,0,0,0,2022-03-12 19:56:22.163867
44456,0,0,0,0,0,0,2022-03-12 19:56:23.355863
44460,0,0,0,0,0,0,2022-03-12 19:56:24.611055
44463,0,0,0,0,0,0,2022-03-12 19:56:30.039507
44464,0,0,0,0,0,0,2022-03-12 19:56:31.125064
44465,0,0,0,0,0,0,2022-03-12 19:56:32.028188
44466,0,0,0,0,0,0,2022-03-12 19:56:32.827192
44467,0,0,0,0,0,0,2022-03-12 19:56:33.636186
44469,0,0,0,0,0,0,2022-03-12 19:56:35.154322
44470,0,0,0,0,0,0,2022-03-12 19:56:35.947593
44476,0,0,0,0,0,0,2022-03-12 19:56:38.161159
44479,0,0,0,0,0,0,2022-03-12 19:56:39.360162
44483,0,0,0,0,0,0,2022-03-12 19:56:41.850639
44495,0,0,0,0,0,0,2022-03-12 19:56:45.423702
44499,0,0,0,0,0,0,2022-03-12 19:56:46.515827
44503,0,0,0,0,0,0,2022-03-12 19:56:47.834255
44506,0,0,0,0,0,0,2022-03-12 19:56:49.017256
45437,0,0,0,0,0,0,2022-03-12 20:05:56.022429
47491,0,0,0,0,0,0,2022-03-12 20:24:29.542511
47495,0,0,0,0,0,0,2022-03-12 20:24:30.816051
44513,124,510,24,72,267,997,2022-03-12 19:56:52.087048
44515,0,0,0,0,0,0,2022-03-12 19:56:52.934048
44516,43027,10,1511,4512,45575,94635,2022-03-12 19:56:53.101045
44525,0,0,0,0,0,0,2022-03-12 19:56:55.152301
44527,0,0,0,0,0,0,2022-03-12 19:56:57.233358
44528,0,0,0,0,0,0,2022-03-12 19:57:01.991893
44529,0,0,0,0,0,0,2022-03-12 19:57:06.396387
44532,0,0,0,0,0,0,2022-03-12 19:57:08.698747
44533,0,0,0,0,0,0,2022-03-12 19:57:10.471521
44535,0,0,0,0,0,0,2022-03-12 19:57:11.768526
44536,0,0,0,0,0,0,2022-03-12 19:57:12.581823
44539,0,0,0,0,0,0,2022-03-12 19:57:14.408958
44543,15,49,6,26,49,145,2022-03-12 19:57:16.264731
44545,7,39,4,24,33,107,2022-03-12 19:57:19.53158
44546,0,0,0,0,0,0,2022-03-12 19:57:20.364998
44547,0,0,0,0,0,0,2022-03-12 19:57:21.178979
44548,0,0,0,0,0,0,2022-03-12 19:57:21.986983
44559,0,0,0,0,0,0,2022-03-12 19:57:25.2718
44562,0,0,0,0,0,0,2022-03-12 19:57:26.388819
45514,0,0,0,0,0,0,2022-03-12 20:06:48.288912
45515,0,0,0,0,0,0,2022-03-12 20:06:49.569832
47498,0,0,0,0,0,0,2022-03-12 20:24:31.946597
44571,16,48,11,22,121,218,2022-03-12 19:57:27.991772
44579,0,0,0,0,0,0,2022-03-12 19:57:30.154144
44582,0,0,0,0,0,0,2022-03-12 19:57:31.434428
44585,0,0,0,0,0,0,2022-03-12 19:57:32.455534
44590,34,490,40,48,515,1127,2022-03-12 19:57:34.819416
44591,37,222,28,43,215,545,2022-03-12 19:57:36.488584
44596,0,0,0,0,0,0,2022-03-12 19:57:38.295748
44597,0,0,0,0,0,0,2022-03-12 19:57:39.120595
44598,0,0,0,0,0,0,2022-03-12 19:57:40.289014
44599,0,0,0,0,0,0,2022-03-12 19:57:41.076317
44604,0,0,0,0,0,0,2022-03-12 19:57:43.402788
44610,0,0,0,0,0,0,2022-03-12 19:57:45.7701
44617,0,0,0,0,0,0,2022-03-12 19:57:51.843533
44618,0,0,0,0,0,0,2022-03-12 19:57:52.6649
44620,0,0,0,0,0,0,2022-03-12 19:57:54.422271
44621,0,0,0,0,0,0,2022-03-12 19:57:55.259115
44622,0,0,0,0,0,0,2022-03-12 19:57:56.057666
44627,0,0,0,0,0,0,2022-03-12 19:57:57.963438
44630,0,0,0,0,0,0,2022-03-12 19:57:59.167672
44633,0,0,0,0,0,0,2022-03-12 19:58:00.320271
44637,0,0,0,0,0,0,2022-03-12 19:58:01.623405
44640,0,0,0,0,0,0,2022-03-12 19:58:02.74181
44642,0,0,0,0,0,0,2022-03-12 19:58:04.028539
44646,0,0,0,0,0,0,2022-03-12 19:58:05.180509
44665,0,0,0,0,0,0,2022-03-12 19:58:15.70243
44667,0,0,0,0,0,0,2022-03-12 19:58:59.421588
44702,5,5,4,18,17,49,2022-03-12 19:59:24.790952
44707,0,0,0,0,0,0,2022-03-12 19:59:27.659873
44713,0,0,0,0,0,0,2022-03-12 19:59:30.562908
44715,0,0,0,0,0,0,2022-03-12 19:59:32.362374
44719,0,0,0,0,0,0,2022-03-12 19:59:33.624591
44722,0,0,0,0,0,0,2022-03-12 19:59:34.745939
44729,0,0,0,0,0,0,2022-03-12 19:59:37.812304
44730,0,0,0,0,0,0,2022-03-12 19:59:38.795861
44731,0,0,0,0,0,0,2022-03-12 19:59:39.612791
44735,0,0,0,0,0,0,2022-03-12 19:59:40.919159
44749,0,0,0,0,0,0,2022-03-12 19:59:45.569445
44754,0,0,0,0,0,0,2022-03-12 19:59:46.826755
44757,0,0,0,0,0,0,2022-03-12 19:59:48.016415
44764,0,0,0,0,0,0,2022-03-12 19:59:51.646499
44772,0,0,0,0,0,0,2022-03-12 19:59:53.920665
44776,2,107,2,11,37,159,2022-03-12 19:59:55.592585
44777,0,0,0,0,0,0,2022-03-12 19:59:56.494264
44780,0,0,0,0,0,0,2022-03-12 19:59:57.619465
44783,0,0,0,0,0,0,2022-03-12 19:59:58.822605
44787,0,0,0,0,0,0,2022-03-12 19:59:59.931112
44794,0,0,0,0,0,0,2022-03-12 20:00:01.237698
44797,0,0,0,0,0,0,2022-03-12 20:00:02.406521
44800,0,0,0,0,0,0,2022-03-12 20:00:03.610323
44804,0,0,0,0,0,0,2022-03-12 20:00:04.925944
44809,0,0,0,0,0,0,2022-03-12 20:00:16.423979
44812,0,0,0,0,0,0,2022-03-12 20:00:41.865437
44813,0,0,0,0,0,0,2022-03-12 20:00:43.720599
44814,0,0,0,0,0,0,2022-03-12 20:00:44.567774
44815,0,0,0,0,0,0,2022-03-12 20:00:45.381709
44816,0,0,0,0,0,0,2022-03-12 20:00:46.252432
44846,8,17,1,14,42,82,2022-03-12 20:01:16.199428
44849,0,0,0,0,0,0,2022-03-12 20:01:18.418131
44850,0,0,0,0,0,0,2022-03-12 20:01:19.205495
44852,0,0,0,0,0,0,2022-03-12 20:01:20.161505
44855,0,0,0,0,0,0,2022-03-12 20:01:21.375151
