id,title,status,rating,score,favorites,load_date,airing,aired_from,aired_to
36734,(a long day of) Mr. Calpaccio,Finished Airing,G - All Ages,,0,2022-03-11 20:04:31.861416,f,2005-01-01,
36735,Capsule Samurai,Finished Airing,G - All Ages,,0,2022-03-11 20:04:31.997419,f,2004-01-01,2005-01-01
36736,Shikato,Finished Airing,G - All Ages,,2,2022-03-11 20:04:32.094412,f,1992-10-01,1993-01-01
36740,Dragon Egg,Finished Airing,G - All Ages,,0,2022-03-11 20:04:32.184422,f,2017-11-06,2019-04-25
36742,Koisuru Shirokuma Tokubetsu-ban,Finished Airing,G - All Ages,6.48,2,2022-03-11 20:04:32.327414,f,2017-11-01,2018-01-31
36743,Genki-kun no Christmas @ Tokyo-eki,Finished Airing,G - All Ages,4.94,0,2022-03-11 20:04:32.409412,f,2012-12-03,
36744,Genki-kun no Oshougatsu @ Tokyo-eki,Finished Airing,G - All Ages,5.11,0,2022-03-11 20:04:32.493413,f,2012-12-27,
36745,1/100 Rice Planting,Finished Airing,G - All Ages,4.86,0,2022-03-11 20:04:32.642418,f,2016-06-26,
36746,1/100 Shibuya Crossing,Finished Airing,G - All Ages,5.06,1,2022-03-11 20:04:32.736428,f,2015-06-28,
36747,1/100 Train Station,Finished Airing,G - All Ages,5.05,0,2022-03-11 20:04:32.813414,f,2017-07-24,
36748,Aurora wo Mita Kyouryuu-tachi,Finished Airing,G - All Ages,,0,2022-03-11 20:04:32.951415,f,2011-01-01,
36749,Hiragana Danshi,Finished Airing,None,,3,2022-03-11 20:04:33.039412,f,2018-03-16,
36750,MTV Ident: Horny,Finished Airing,R+ - Mild Nudity,4.14,0,2022-03-11 20:04:33.11742,f,2017-01-01,
36752,Robotic Girl,Finished Airing,G - All Ages,5.92,0,2022-03-11 20:04:34.688045,f,2017-10-03,
36753,Kakushin,Finished Airing,PG - Children,5.92,7,2022-03-11 20:04:34.841046,f,2016-03-28,
36754,Kakuriyo no Yadomeshi,Finished Airing,PG-13 - Teens 13 or older,7.52,1037,2022-03-11 20:04:34.943071,f,2018-04-02,2018-09-24
36756,91 Daze,Finished Airing,PG-13 - Teens 13 or older,5.62,4,2022-03-11 20:04:35.041073,f,2016-11-30,2017-07-05
36757,Happy☆Twinkle,Finished Airing,G - All Ages,6.15,3,2022-03-11 20:04:35.166069,f,2012-01-16,
36759,Shimajirou to Tanjoubi no Ohoshi-sama,Finished Airing,G - All Ages,,0,2022-03-11 20:04:35.25007,f,2013-01-01,
36760,Detective Conan: The Magician of Starlight,Finished Airing,G - All Ages,6.51,0,2022-03-11 20:04:35.34207,f,2012-01-01,
36761,Osomatsu-san Short Film Series 2nd Season,Finished Airing,PG-13 - Teens 13 or older,5.96,4,2022-03-11 20:04:35.440286,f,2018-01-26,2018-07-27
36762,Xue Se Cang Qiong,Finished Airing,R - 17+ (violence & profanity),6.16,3,2022-03-11 20:04:35.572286,f,2017-08-18,2018-01-26
36763,Himawari,Finished Airing,G - All Ages,5.98,0,2022-03-11 20:04:35.668287,f,2017-09-09,
36764,Tripod Baby,Finished Airing,G - All Ages,5,0,2022-03-11 20:04:35.766283,f,2005-01-01,
36765,Scary,Finished Airing,G - All Ages,5.35,0,2022-03-11 20:04:35.897283,f,2004-01-01,
36766,Nothing's Gonna Change,Finished Airing,G - All Ages,4.88,0,2022-03-11 20:04:35.998283,f,1999-01-01,
36767,Joutoku,Finished Airing,G - All Ages,,0,2022-03-11 20:04:36.103093,f,2012-01-01,
36771,"Baito-saki wa '"Aku no Soshiki'"!?",Finished Airing,G - All Ages,,1,2022-03-11 20:04:36.227093,f,2017-11-13,2018-01-29
36774,Star Wars/Saigo no Jedai: Tokubetsu Eizou,Finished Airing,G - All Ages,4.76,0,2022-03-11 20:04:36.322096,f,2017-11-08,
36775,Wo Shi Jiang Xiaobai,Finished Airing,PG-13 - Teens 13 or older,7.13,20,2022-03-11 20:04:36.420111,f,2017-11-09,2018-01-24
36777,Utawarerumono: Tusukuru-koujo no Karei Naru Hibi,Finished Airing,PG-13 - Teens 13 or older,6.72,10,2022-03-11 20:04:36.55412,f,2018-04-26,
36778,Kando≠Reduction,Finished Airing,PG-13 - Teens 13 or older,6.1,0,2022-03-11 20:04:36.637111,f,2012-10-18,
36780,Hanabira,Finished Airing,G - All Ages,5.62,0,2022-03-11 20:04:36.726113,f,2011-10-06,
36781,Original,Finished Airing,G - All Ages,5.73,0,2022-03-11 20:04:36.849106,f,2014-05-18,
36782,Kakuchou Shoujo-kei Trinary: Ex.MV,Finished Airing,PG-13 - Teens 13 or older,6.12,4,2022-03-11 20:04:36.97212,f,2017-06-15,2017-11-30
36783,Girls & Panzer: Dai 63-kai Senshadou Zenkoku Koukousei Taikai Recap,Finished Airing,PG-13 - Teens 13 or older,7.05,3,2022-03-11 20:04:37.071124,f,2017-11-11,
36784,Hataraku Onii-san!,Finished Airing,G - All Ages,6.37,16,2022-03-11 20:04:37.189111,f,2018-01-05,2018-03-23
36789,Golden Time (Movie),Finished Airing,G - All Ages,7.03,14,2022-03-11 20:04:37.294107,f,2013-12-05,
36790,Ling Yu 2nd Season,Finished Airing,PG-13 - Teens 13 or older,6.74,2,2022-03-11 20:04:39.047454,f,2016-02-18,2016-04-21
36791,Ling Yu 3rd Season,Finished Airing,PG-13 - Teens 13 or older,6.67,1,2022-03-11 20:04:39.376456,f,2016-07-21,2016-10-06
36792,Eromanga-sensei OVA,Finished Airing,PG-13 - Teens 13 or older,6.84,173,2022-03-11 20:04:39.490617,f,2019-01-16,
36793,3D Kanojo: Real Girl,Finished Airing,PG-13 - Teens 13 or older,6.83,1330,2022-03-11 20:04:39.576601,f,2018-04-04,2018-06-20
36796,Owarimonogatari 2nd Season Recaps,Finished Airing,R - 17+ (violence & profanity),7.82,40,2022-03-11 20:04:39.7336,f,2017-08-12,2017-08-13
36797,gdMen,Finished Airing,PG - Children,5.86,4,2022-03-11 20:04:39.891603,f,2018-01-09,2018-03-27
36798,Yuuki Yuuna wa Yuusha de Aru: Hidamari,Finished Airing,PG-13 - Teens 13 or older,7.02,7,2022-03-11 20:04:39.988601,f,2017-11-18,
36799,Kyoto Animation Koushiki Twitter: Itsumo Arigatou,Finished Airing,G - All Ages,5.7,0,2022-03-11 20:04:40.076612,f,2016-03-17,
36800,Amanchu! Advance,Finished Airing,PG-13 - Teens 13 or older,7.12,29,2022-03-11 20:04:40.233626,f,2018-04-07,2018-06-23
36803,Servamp Movie: Alice in the Garden,Finished Airing,PG-13 - Teens 13 or older,7.24,36,2022-03-11 20:04:40.322623,f,2018-04-07,
36804,Lala-chan Santa no Fantasy Christmas,Finished Airing,G - All Ages,,0,2022-03-11 20:04:40.415624,f,2017-11-14,
36805,Kirara Fantasia,Finished Airing,G - All Ages,,4,2022-03-11 20:04:40.561622,f,2017-08-11,2018-03-12
36806,Sentaku Jab Jab,Finished Airing,G - All Ages,,0,2022-03-11 20:04:40.648621,f,1974-06-05,
36807,Muteki no Jiichan,Finished Airing,G - All Ages,,0,2022-03-11 20:04:40.748623,f,2009-06-01,
36808,Wakamono to Koinu to Croissant,Finished Airing,G - All Ages,,0,2022-03-11 20:04:40.894623,f,1976-02-04,
36809,Tanjoubi no Chachacha,Finished Airing,G - All Ages,,0,2022-03-11 20:04:40.986622,f,1972-02-01,
36810,Shijin to Tsubame,Finished Airing,G - All Ages,,0,2022-03-11 20:04:41.073621,f,1985-10-02,
36811,Kusakeiba,Finished Airing,G - All Ages,,0,2022-03-11 20:04:41.187632,f,1971-06-03,
36812,Kyou mo Chappy End,Finished Airing,G - All Ages,,0,2022-03-11 20:04:41.291629,f,2002-12-02,
36815,Sakura no Chikai: Marronni☆Yell - Higashi no Hichou Shimotsuke-shi wo Yell!,Finished Airing,G - All Ages,5.59,1,2022-03-11 20:04:41.408629,f,2018-01-10,
36816,Godzilla 2: Kessen Kidou Zoushoku Toshi,Finished Airing,R - 17+ (violence & profanity),6.57,34,2022-03-11 20:04:41.551717,f,2018-05-18,
36817,Sunohara-sou no Kanrinin-san,Finished Airing,PG-13 - Teens 13 or older,6.82,367,2022-03-11 20:04:41.679717,f,2018-07-05,2018-09-20
36818,Chikyuu wa Guruguru Merry-Go-Round,Finished Airing,G - All Ages,,0,2022-03-11 20:04:41.771719,f,2017-01-01,
